Agency,Platform,Url,Date Sampled,Likes
DOE,Twitter,http://twitter.com/iteachnyc,3/14/2012 0:00,1447
CAU,Twitter,www.twitter.com/mayorscau,3/14/2012 0:00,1757
HHC,Twitter,http://twitter.com/HHCnyc,3/14/2012 0:00,2283
MOIA,Twitter,https://twitter.com/NYCimmigrants,3/14/2012 0:00,1930
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,3/14/2012 0:00,2552
DEP,Twitter,http://twitter.com/nycwater,3/14/2012 0:00,2896
DOITT,Twitter,http://twitter.com/nycdoitt,3/14/2012 0:00,2888
PlaNYC,Twitter,http://twitter.com/PlaNYC,3/14/2012 0:00,3021
DYCD,Twitter,http://twitter.com/nycyouth,3/14/2012 0:00,2663
NYCService,Twitter,http://twitter.com/nycservice,3/14/2012 0:00,2986
TLC,Twitter,http://twitter.com/NYCTaxi,3/14/2012 0:00,3015
DOB,Twitter,http://twitter.com/nyc_buildings,3/14/2012 0:00,3536
NYCHA,Twitter,http://twitter.com/NYCHA,3/14/2012 0:00,3788
MOME,Twitter,http://www.twitter.com/nyc_media,3/14/2012 0:00,6761
EDC,Twitter,http://twitter.com/nycedc,3/14/2012 0:00,7255
DOH,Twitter,http://twitter.com/nycHealthy,3/14/2012 0:00,7925
NYC Digital,Twitter,http://twitter.com/nycgov,3/14/2012 0:00,16370
311,Twitter,http://www.twitter.com/NYCASP,3/14/2012 0:00,10139
DOT,Twitter,http://twitter.com/NYC_DOT,3/14/2012 0:00,14338
FDNY,Twitter,http://www.twitter.com/FDNY,3/14/2012 0:00,24641
DOE,Twitter,http://twitter.com/NYCSchools,3/14/2012 0:00,21632
DPR,Twitter,http://twitter.com/NYCParks,3/14/2012 0:00,22303
NYPD,Twitter,http://twitter.com/NYPDnews,3/14/2012 0:00,30784
311,Twitter,http://www.twitter.com/311NYC,3/14/2012 0:00,26234
OEM,Twitter,http://twitter.com/NotifyNYC,3/14/2012 0:00,37880
NYC & Co,Twitter,http://twitter.com/nycgo,3/14/2012 0:00,52233
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,3/14/2012 0:00,63563
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,3/14/2012 0:00,977
DHS,Twitter,www.twitter.com/nycdhs,3/14/2012 0:00,261
DOF,Twitter,https://twitter.com/nycfinance,3/14/2012 0:00,
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,3/14/2012 0:00,
DSNY,Twitter,www.twitter.com/nycrecycles,3/14/2012 0:00,31
FDNY,Twitter,https://twitter.com/joinFDNY,3/14/2012 0:00,1338
Materials for the Arts,Twitter,https://twitter.com/mftanyc,3/14/2012 0:00,1795
MOAE,Twitter,http://twitter.com/youcantoonyc,3/14/2012 0:00,28
NYC Digital,Twitter,https://twitter.com/nycgob,3/14/2012 0:00,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,3/14/2012 0:00,
NYCCFB,Twitter,http://twitter.com/NYCVotes,3/14/2012 0:00,
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,3/14/2012 0:00,143
Prob,Twitter,www.twitter.com/nycprobation,3/14/2012 0:00,102
Vets,Twitter,http://twitter.com/NYCVeterans,3/14/2012 0:00,248
DRIS,Twitter,https://twitter.com/NYCRecords,3/14/2012 0:00,
YMI,Twitter,http://www.twitter.com/nycyoungmen,3/14/2012 0:00,
DOE,Vimeo,http://vimeo.com/nycschools,3/14/2012 0:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,3/14/2012 0:00,
311,WordPress,http://311nyc.wordpress.com/,3/14/2012 0:00,
DOITT,WordPress,http://nycitymap.wordpress.com/,3/14/2012 0:00,
DOITT,WordPress,http://nycitt.wordpress.com/,3/14/2012 0:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,3/14/2012 0:00,
HHS,WordPress,http://hsdata-nyc.org,3/14/2012 0:00,
LMEC,WordPress,http://lmew.wordpress.com/,3/14/2012 0:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,3/14/2012 0:00,
MOIA,WordPress,http://ihwnyc.wordpress.com,3/14/2012 0:00,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,3/14/2012 0:00,
SBS,WordPress,http://workforce1.org,3/14/2012 0:00,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,3/14/2012 0:00,
DOE,YouTube,http://www.youtube.com/thefundforps,3/14/2012 0:00,1
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,3/14/2012 0:00,
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,3/14/2012 0:00,5
Probation,YouTube,http://www.youtube.com/NYCProbation,3/14/2012 0:00,7
DOITT,YouTube,http://www.youtube.com/doittnews,3/14/2012 0:00,28
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,3/14/2012 0:00,14
HRA,YouTube,http://www.youtube.com/user/HRANYC,3/14/2012 0:00,23
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,3/14/2012 0:00,30
HHC,YouTube,http://www.youtube.com/HHCnyc,3/14/2012 0:00,35
DOE,YouTube,http://www.youtube.com/nycschools,3/14/2012 0:00,44
DYCD,YouTube,http://www.youtube.com/dycdnyc,3/14/2012 0:00,53
OEM,YouTube,http://www.youtube.com/nycoem,3/14/2012 0:00,66
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,3/14/2012 0:00,85
EDC,YouTube,http://www.youtube.com/NYCEDC,3/14/2012 0:00,116
MOME,YouTube,http://www.youtube.com/nycmedia25,3/14/2012 0:00,140
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,3/14/2012 0:00,231
DOT,YouTube,http://www.youtube.com/NYCDOT,3/14/2012 0:00,324
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,3/14/2012 0:00,645
NYPD,YouTube,http://www.youtube.com/nypd,3/14/2012 0:00,3050
DOH,YouTube,http://www.youtube.com/NYCHealth,3/14/2012 0:00,124
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,3/14/2012 0:00,1015
Child Services,Youtube,http://www.youtube.com/user/childservices,3/14/2012 0:00,
DCA,YouTube,http://www.youtube.com/nycdca,3/14/2012 0:00,16
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,3/14/2012 0:00,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,3/14/2012 0:00,163
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,3/14/2012 0:00,2
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,3/14/2012 0:00,
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,3/14/2012 0:00,
NYC Gov,YouTube,http://www.youtube.com/nycgov,3/14/2012 0:00,7
NYC Water,Youtube,http://www.youtube.com/nycwater,3/14/2012 0:00,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,3/14/2012 0:00,
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,3/14/2012 0:00,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,3/14/2012 0:00,585
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,3/14/2012 0:00,
TOTAL,TOTAL,TOTAL,3/14/2012 0:00,1688764
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,2/17/2012 0:00,
DOH,YouTube,http://www.youtube.com/NYCHealth,2/17/2012 0:00,117
NYPD,YouTube,http://www.youtube.com/nypd,2/17/2012 0:00,2998
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,2/17/2012 0:00,637
DOT,YouTube,http://www.youtube.com/NYCDOT,2/17/2012 0:00,323
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,2/17/2012 0:00,215
MOME,YouTube,http://www.youtube.com/nycmedia25,2/17/2012 0:00,130
EDC,YouTube,http://www.youtube.com/NYCEDC,2/17/2012 0:00,112
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,2/17/2012 0:00,82
OEM,YouTube,http://www.youtube.com/nycoem,2/17/2012 0:00,64
DYCD,YouTube,http://www.youtube.com/dycdnyc,2/17/2012 0:00,53
DOE,YouTube,http://www.youtube.com/nycschools,2/17/2012 0:00,44
HHC,YouTube,http://www.youtube.com/HHCnyc,2/17/2012 0:00,34
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,2/17/2012 0:00,26
HRA,YouTube,http://www.youtube.com/user/HRANYC,2/17/2012 0:00,23
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,2/17/2012 0:00,14
DOITT,YouTube,http://www.youtube.com/doittnews,2/17/2012 0:00,27
Probation,YouTube,http://www.youtube.com/NYCProbation,2/17/2012 0:00,8
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,2/17/2012 0:00,5
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,2/17/2012 0:00,
DOE,YouTube,http://www.youtube.com/thefundforps,2/17/2012 0:00,1
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,2/17/2012 0:00,
SBS,WordPress,http://workforce1.org,2/17/2012 0:00,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,2/17/2012 0:00,
MOIA,WordPress,http://ihwnyc.wordpress.com,2/17/2012 0:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,2/17/2012 0:00,
LMEC,WordPress,http://lmew.wordpress.com/,2/17/2012 0:00,
HHS,WordPress,http://hsdata-nyc.org,2/17/2012 0:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,2/17/2012 0:00,
DOITT,WordPress,http://nycitt.wordpress.com/,2/17/2012 0:00,
DOITT,WordPress,http://nycitymap.wordpress.com/,2/17/2012 0:00,
311,WordPress,http://311nyc.wordpress.com/,2/17/2012 0:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,2/17/2012 0:00,
DOE,Vimeo,http://vimeo.com/nycschools,2/17/2012 0:00,
YMI,Twitter,http://www.twitter.com/nycyoungmen,2/17/2012 0:00,
DRIS,Twitter,https://twitter.com/NYCRecords,2/17/2012 0:00,
Vets,Twitter,http://twitter.com/NYCVeterans,2/17/2012 0:00,227
Prob,Twitter,www.twitter.com/nycprobation,2/17/2012 0:00,84
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,2/17/2012 0:00,132
NYCCFB,Twitter,http://twitter.com/NYCVotes,2/17/2012 0:00,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,2/17/2012 0:00,
NYC Digital,Twitter,https://twitter.com/nycgob,2/17/2012 0:00,
MOAE,Twitter,http://twitter.com/youcantoonyc,2/17/2012 0:00,20
Materials for the Arts,Twitter,https://twitter.com/mftanyc,2/17/2012 0:00,1711
FDNY,Twitter,https://twitter.com/joinFDNY,2/17/2012 0:00,1236
DSNY,Twitter,www.twitter.com/nycrecycles,2/17/2012 0:00,11
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,2/17/2012 0:00,
DOF,Twitter,https://twitter.com/nycfinance,2/17/2012 0:00,
DHS,Twitter,www.twitter.com/nycdhs,2/17/2012 0:00,239
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,2/17/2012 0:00,887
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,2/17/2012 0:00,62680
NYC & Co,Twitter,http://twitter.com/nycgo,2/17/2012 0:00,50893
OEM,Twitter,http://twitter.com/NotifyNYC,2/17/2012 0:00,37284
311,Twitter,http://www.twitter.com/311NYC,2/17/2012 0:00,25453
NYPD,Twitter,http://twitter.com/NYPDnews,2/17/2012 0:00,29389
DPR,Twitter,http://twitter.com/NYCParks,2/17/2012 0:00,21509
DOE,Twitter,http://twitter.com/NYCSchools,2/17/2012 0:00,20961
FDNY,Twitter,http://www.twitter.com/FDNY,2/17/2012 0:00,23211
DOT,Twitter,http://twitter.com/NYC_DOT,2/17/2012 0:00,13909
311,Twitter,http://www.twitter.com/NYCASP,2/17/2012 0:00,9809
NYC Digital,Twitter,http://twitter.com/nycgov,2/17/2012 0:00,14138
DOH,Twitter,http://twitter.com/nycHealthy,2/17/2012 0:00,7541
EDC,Twitter,http://twitter.com/nycedc,2/17/2012 0:00,6917
MOME,Twitter,http://www.twitter.com/nyc_media,2/17/2012 0:00,6512
NYCHA,Twitter,http://twitter.com/NYCHA,2/17/2012 0:00,3694
DOB,Twitter,http://twitter.com/nyc_buildings,2/17/2012 0:00,3325
TLC,Twitter,http://twitter.com/NYCTaxi,2/17/2012 0:00,2897
NYCService,Twitter,http://twitter.com/nycservice,2/17/2012 0:00,2864
DYCD,Twitter,http://twitter.com/nycyouth,2/17/2012 0:00,2566
PlaNYC,Twitter,http://twitter.com/PlaNYC,2/17/2012 0:00,2870
DOITT,Twitter,http://twitter.com/nycdoitt,2/17/2012 0:00,2744
DEP,Twitter,http://twitter.com/nycwater,2/17/2012 0:00,2742
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,2/17/2012 0:00,2450
MOIA,Twitter,https://twitter.com/NYCimmigrants,2/17/2012 0:00,1863
HHC,Twitter,http://twitter.com/HHCnyc,2/17/2012 0:00,2094
CAU,Twitter,www.twitter.com/mayorscau,2/17/2012 0:00,1700
DOE,Twitter,http://twitter.com/iteachnyc,2/17/2012 0:00,1411
DCA,Twitter,http://twitter.com/nycdca,2/17/2012 0:00,1766
DOI,Twitter,http://twitter.com/DOINews,2/17/2012 0:00,1551
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,2/17/2012 0:00,1407
MOME,Twitter,http://www.twitter.com/madeinny,2/17/2012 0:00,1314
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,2/17/2012 0:00,1131
DFTA,Twitter,http://www.twitter.com/timebanksnyc,2/17/2012 0:00,748
City Charter,Twitter,http://twitter.com/CityCharterNYC,2/17/2012 0:00,666
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,2/17/2012 0:00,545
DOE,Twitter,http://twitter.com/nyctf,2/17/2012 0:00,613
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,2/17/2012 0:00,647
EDC,Twitter,http://twitter.com/AppSciNYC,2/17/2012 0:00,1014
NYCCFB,Twitter,http://twitter.com/NYCCFB,2/17/2012 0:00,503
MOPD,Twitter,http://twitter.com/nyc_mopd,2/17/2012 0:00,548
DOE,Twitter,http://twitter.com/TheFundforPS,2/17/2012 0:00,330
DFTA,Twitter,http://twitter.com/NYCaging,2/17/2012 0:00,504
energyNYC,Twitter,http://twitter.com/energy_nyc,2/17/2012 0:00,406
NYC Digital,Twitter,http://twitter.com/nycdigital,2/17/2012 0:00,1105
HRA,Twitter,http://twitter.com/nychra,2/17/2012 0:00,444
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,2/17/2012 0:00,224
LMEC,Twitter,http://twitter.com/nyclmew,2/17/2012 0:00,295
NYC & Co,Twitter,http://twitter.com/nycgoshop,2/17/2012 0:00,279
OEM,Twitter,http://twitter.com/NYCOEM,2/17/2012 0:00,135
DOE,Twitter,http://twitter.com/alumny,2/17/2012 0:00,145
LPC,Twitter,https://twitter.com/NYCLPC,2/17/2012 0:00,355
City Store,Twitter,http://twitter.com/citystorenyc,2/17/2012 0:00,148
SBS,Twitter,https://twitter.com/NYCWorkforce1,2/17/2012 0:00,284
